Year,Month,Day,Period,Sum of Demand_Sum,Sum of DST,Sum of TCQ
2023,September,10,14,5640,5239.780589940182,400.219410059818
2023,September,10,15,5668,5259.464696268488,408.535303731512
2023,September,10,16,5719,5303.269926132173,415.730073867827
2023,September,10,17,5758,5325.09163854793,432.90836145207
2023,September,10,18,5788,5339.054100658561,448.94589934143903
2023,September,10,19,5826,5360.394256903807,465.605743096193
2023,September,10,20,5879,5404.44922653023,474.55077346977
2023,September,10,21,5902,5416.119167942544,485.880832057456
2023,September,10,22,5921,5431.652701687039,489.347298312961
2023,September,10,23,5903,5411.404556772084,491.595443227916
2023,September,10,24,5867,5377.037559869686,489.96244013031395
2023,September,10,25,5853,5368.701023069308,484.298976930692
2023,September,10,26,5892,5411.045200690953,480.954799309047
2023,September,10,27,5937,5455.377011597005,481.62298840299496
2023,September,10,28,6030,5547.698926120425,482.301073879575
2023,September,10,29,6106,5622.006411442421,483.99358855757896
2023,September,10,30,6101,5617.097511476474,483.902488523526
2023,September,10,31,6089,5604.753237317063,484.246762682937
2023,September,10,32,6146,5662.022738807705,483.977261192295
2023,September,10,33,6156,5670.956395248909,485.043604751091
2023,September,10,34,6248,5764.009110455866,483.990889544134
2023,September,10,35,6249,5763.191374882482,485.80862511751803
2023,September,10,36,6261,5777.747673826303,483.25232617369704
2023,September,10,37,6314,5830.754937837797,483.245062162203
2023,September,10,38,6367,5874.617511123101,492.382488876899
2023,September,10,39,6382,5872.16519037132,509.83480962868
2023,September,10,40,6444,5920.531940322865,523.468059677135
2023,September,10,41,6478,5947.875839956299,530.124160043701
2023,September,10,42,6508,5971.767605997887,536.232394002113
2023,September,10,43,6477,5931.53598038185,545.46401961815
2023,September,10,44,6391,5842.936030726761,548.0639692732391
2023,September,10,45,6286,5742.714883939541,543.285116060459
2023,September,10,46,6168,5636.219545372302,531.7804546276981
2023,September,10,47,6065,5551.375209035122,513.624790964878
2023,September,10,48,5974,5490.586099552301,483.413900447699
2023,September,11,1,5882,5424.81539229631,457.18460770369
2023,September,11,2,5751,5319.256116949397,431.74388305060296
2023,September,11,3,5634,5218.763751001983,415.236248998017
2023,September,11,4,5598,5194.594188256768,403.405811743232
2023,September,11,5,5571,5176.496702359292,394.50329764070796
2023,September,11,6,5535,5147.14417490588,387.85582509412
2023,September,11,7,5484,5101.509449322899,382.490550677101
2023,September,11,8,5470,5091.577868755402,378.422131244598
2023,September,11,9,5462,5084.201927275374,377.79807272462597
2023,September,11,10,5487,5107.771046490443,379.228953509557
2023,September,11,11,5554,5161.628487285098,392.371512714902
2023,September,11,12,5683,5271.037678089129,411.962321910871
2023,September,11,13,5876,5435.065970936433,440.934029063567
2023,September,11,14,6081,5636.268469208052,444.73153079194805
2023,September,11,15,6286,5849.470107546961,436.529892453039
2023,September,11,16,6521,6089.149205621202,431.850794378798
2023,September,11,17,6718,6281.452485268312,436.547514731688
2023,September,11,18,6826,6379.766659460991,446.233340539009
2023,September,11,19,6897,6438.400587229341,458.599412770659
2023,September,11,20,6911,6445.963702331468,465.03629766853203
2023,September,11,21,6918,6443.768207204937,474.231792795063
2023,September,11,22,6914,6435.994074150415,478.00592584958497
2023,September,11,23,6916,6434.096570956722,481.903429043278
2023,September,11,24,6879,6399.438219911105,479.561780088895
2023,September,11,25,6777,6301.656769239246,475.343230760754
2023,September,11,26,6732,6261.239611646537,470.760388353463
2023,September,11,27,6771,6296.366484519445,474.633515480555
2023,September,11,28,6846,6368.043592469645,477.95640753035497
2023,September,11,29,6958,6473.870062736022,484.129937263978
2023,September,11,30,6965,6481.446589344985,483.553410655015
2023,September,11,31,6916,6431.482202342189,484.517797657811
2023,September,11,32,6959,6471.676954086221,487.323045913779
2023,September,11,33,7002,6508.820795631836,493.179204368164
2023,September,11,34,6993,6496.5240957932965,496.47590420670304
2023,September,11,35,6997,6496.883591257546,500.11640874245404
2023,September,11,36,6979,6477.51575055638,501.48424944362
2023,September,11,37,6924,6423.334093989022,500.665906010978
2023,September,11,38,6940,6426.962871284627,513.037128715373
2023,September,11,39,6938,6403.980313545685,534.019686454315
2023,September,11,40,6906,6356.480625590462,549.519374409538
2023,September,11,41,6893,6337.648332411993,555.3516675880071
2023,September,11,42,6855,6296.354385167703,558.6456148322969
2023,September,11,43,6778,6222.128474052226,555.871525947774
2023,September,11,44,6672,6113.333570447269,558.666429552731
2023,September,11,45,6527,5978.46484829821,548.53515170179
2023,September,11,46,6403,5864.992202899474,538.0077971005261
2023,September,11,47,6276,5770.025361263159,505.974638736841
2023,September,11,48,6102,5635.124813297888,466.87518670211205
2023,September,12,1,5925,5467.81539229631,457.18460770369
2023,September,12,2,5803,5371.256116949397,431.74388305060296
2023,September,12,3,5755,5339.763751001983,415.236248998017
2023,September,12,4,5708,5304.594188256768,403.405811743232
2023,September,12,5,5686,5291.496702359292,394.50329764070796
2023,September,12,6,5641,5253.14417490588,387.85582509412
2023,September,12,7,5610,5227.509449322899,382.490550677101
2023,September,12,8,5589,5210.577868755402,378.422131244598
2023,September,12,9,5581,5203.201927275374,377.79807272462597
2023,September,12,10,5607,5227.771046490443,379.228953509557
2023,September,12,11,5684,5291.628487285098,392.371512714902
2023,September,12,12,5838,5426.037678089129,411.962321910871
2023,September,12,13,6035,5594.065970936433,440.934029063567
2023,September,12,14,6267,5822.268469208052,444.73153079194805
2023,September,12,15,6483,6046.470107546961,436.529892453039
2023,September,12,16,6683,6251.149205621202,431.850794378798
2023,September,12,17,6840,6403.452485268312,436.547514731688
2023,September,12,18,6919,6472.766659460991,446.233340539009
2023,September,12,19,6983,6524.400587229341,458.599412770659
2023,September,12,20,7037,6571.963702331468,465.03629766853203
2023,September,12,21,7040,6565.768207204937,474.231792795063
2023,September,12,22,6984,6505.994074150415,478.00592584958497
2023,September,12,23,6959,6477.096570956722,481.903429043278
2023,September,12,24,6906,6426.438219911105,479.561780088895
2023,September,12,25,6875,6399.656769239246,475.343230760754
2023,September,12,26,6883,6412.239611646537,470.760388353463
2023,September,12,27,6907,6432.366484519445,474.633515480555
2023,September,12,28,6923,6445.043592469645,477.95640753035497
2023,September,12,29,6938,6453.870062736022,484.129937263978
2023,September,12,30,6952,6468.446589344985,483.553410655015
2023,September,12,31,7002,6517.482202342189,484.517797657811
2023,September,12,32,7056,6568.676954086221,487.323045913779
2023,September,12,33,7019,6525.820795631836,493.179204368164
2023,September,12,34,7082,6585.5240957932965,496.47590420670304
2023,September,12,35,7035,6534.883591257546,500.11640874245404
2023,September,12,36,7003,6501.51575055638,501.48424944362
2023,September,12,37,7000,6499.334093989022,500.665906010978
2023,September,12,38,7009,6495.962871284627,513.037128715373
2023,September,12,39,6998,6463.980313545685,534.019686454315
2023,September,12,40,6966,6416.480625590462,549.519374409538
2023,September,12,41,6958,6402.648332411993,555.3516675880071
2023,September,12,42,6927,6368.354385167703,558.6456148322969
2023,September,12,43,6868,6312.128474052226,555.871525947774
2023,September,12,44,6762,6203.333570447269,558.666429552731
2023,September,12,45,6631,6082.46484829821,548.53515170179
2023,September,12,46,6495,5956.992202899474,538.0077971005261
2023,September,12,47,6367,5861.025361263159,505.974638736841
2023,September,12,48,6182,5715.124813297888,466.87518670211205
2023,September,13,1,5984,5526.81539229631,457.18460770369
2023,September,13,2,5863,5431.256116949397,431.74388305060296
2023,September,13,3,5855,5439.763751001983,415.236248998017
2023,September,13,4,5810,5406.594188256768,403.405811743232
2023,September,13,5,5755,5360.496702359292,394.50329764070796
2023,September,13,6,5709,5321.14417490588,387.85582509412
2023,September,13,7,5672,5289.509449322899,382.490550677101
2023,September,13,8,5653,5274.577868755402,378.422131244598
2023,September,13,9,5638,5260.201927275374,377.79807272462597
2023,September,13,10,5660,5280.771046490443,379.228953509557
2023,September,13,11,5745,5352.628487285098,392.371512714902
2023,September,13,12,5881,5469.037678089129,411.962321910871
2023,September,13,13,6067,5626.065970936433,440.934029063567
2023,September,13,14,6272,5827.268469208052,444.73153079194805
2023,September,13,15,6504,6067.470107546961,436.529892453039
2023,September,13,16,6730,6298.149205621202,431.850794378798
2023,September,13,17,6896,6459.452485268312,436.547514731688
2023,September,13,18,6961,6514.766659460991,446.233340539009
2023,September,13,19,6966,6507.400587229341,458.599412770659
2023,September,13,20,6959,6493.963702331468,465.03629766853203
2023,September,13,21,6979,6504.768207204937,474.231792795063
2023,September,13,22,6966,6487.994074150415,478.00592584958497
2023,September,13,23,6952,6470.096570956722,481.903429043278
2023,September,13,24,6924,6444.438219911105,479.561780088895
2023,September,13,25,6828,6352.656769239246,475.343230760754
2023,September,13,26,6792,6321.239611646537,470.760388353463
2023,September,13,27,6832,6357.366484519445,474.633515480555
2023,September,13,28,6847,6369.043592469645,477.95640753035497
2023,September,13,29,6872,6387.870062736022,484.129937263978
2023,September,13,30,6933,6449.446589344985,483.553410655015
2023,September,13,31,6985,6500.482202342189,484.517797657811
2023,September,13,32,7011,6523.676954086221,487.323045913779
2023,September,13,33,7088,6594.820795631836,493.179204368164
2023,September,13,34,7153,6656.5240957932965,496.47590420670304
2023,September,13,35,7175,6674.883591257546,500.11640874245404
2023,September,13,36,7152,6650.51575055638,501.48424944362
2023,September,13,37,7123,6622.334093989022,500.665906010978
2023,September,13,38,7164,6650.962871284627,513.037128715373
2023,September,13,39,7158,6623.980313545685,534.019686454315
2023,September,13,40,7124,6574.480625590462,549.519374409538
2023,September,13,41,7085,6529.648332411993,555.3516675880071
2023,September,13,42,7036,6477.354385167703,558.6456148322969
2023,September,13,43,7005,6449.128474052226,555.871525947774
2023,September,13,44,6908,6349.333570447269,558.666429552731
2023,September,13,45,6753,6204.46484829821,548.53515170179
2023,September,13,46,6578,6039.992202899474,538.0077971005261
2023,September,13,47,6432,5926.025361263159,505.974638736841
2023,September,13,48,6267,5800.124813297888,466.87518670211205
2023,September,14,1,6063,5605.81539229631,457.18460770369
2023,September,14,2,5938,5506.256116949397,431.74388305060296
2023,September,14,3,5914,5498.763751001983,415.236248998017
2023,September,14,4,5854,5450.594188256768,403.405811743232
2023,September,14,5,5813,5418.496702359292,394.50329764070796
2023,September,14,6,5758,5370.14417490588,387.85582509412
2023,September,14,7,5721,5338.509449322899,382.490550677101
2023,September,14,8,5696,5317.577868755402,378.422131244598
2023,September,14,9,5674,5296.201927275374,377.79807272462597
2023,September,14,10,5708,5328.771046490443,379.228953509557
2023,September,14,11,5798,5405.628487285098,392.371512714902
2023,September,14,12,5947,5535.037678089129,411.962321910871
2023,September,14,13,6129,5688.065970936433,440.934029063567
2023,September,14,14,6338,5893.268469208052,444.73153079194805
2023,September,14,15,6554,6117.470107546961,436.529892453039
2023,September,14,16,6758,6326.149205621202,431.850794378798
2023,September,14,17,6891,6454.452485268312,436.547514731688
2023,September,14,18,6954,6507.766659460991,446.233340539009
2023,September,14,19,6962,6503.400587229341,458.599412770659
2023,September,14,20,6981,6515.963702331468,465.03629766853203
2023,September,14,21,6975,6500.768207204937,474.231792795063
2023,September,14,22,6896,6417.994074150415,478.00592584958497
2023,September,14,23,6853,6371.096570956722,481.903429043278
2023,September,14,24,6813,6333.438219911105,479.561780088895
2023,September,14,25,6785,6309.656769239246,475.343230760754
2023,September,14,26,6802,6331.239611646537,470.760388353463
2023,September,14,27,6821,6346.366484519445,474.633515480555
2023,September,14,28,6811,6333.043592469645,477.95640753035497
2023,September,14,29,6804,6319.870062736022,484.129937263978
2023,September,14,30,6895,6411.446589344985,483.553410655015
2023,September,14,31,6951,6466.482202342189,484.517797657811
2023,September,14,32,6964,6476.676954086221,487.323045913779
2023,September,14,33,6989,6495.820795631836,493.179204368164
2023,September,14,34,7048,6551.5240957932965,496.47590420670304
2023,September,14,35,7121,6620.883591257546,500.11640874245404
2023,September,14,36,7111,6609.51575055638,501.48424944362
2023,September,14,37,7069,6568.334093989022,500.665906010978
2023,September,14,38,7084,6570.962871284627,513.037128715373
2023,September,14,39,7111,6576.980313545685,534.019686454315
2023,September,14,40,7129,6579.480625590462,549.519374409538
2023,September,14,41,7099,6543.648332411993,555.3516675880071
2023,September,14,42,7058,6499.354385167703,558.6456148322969
2023,September,14,43,6997,6441.128474052226,555.871525947774
2023,September,14,44,6884,6325.333570447269,558.666429552731
2023,September,14,45,6728,6179.46484829821,548.53515170179
